review_id,company_id,product_id,customer_id,review_text,rating,review_date,verified_purchase
REV020984,C003,P0148,CUST07081,The product works perfectly and looks premium.,5.0,2023-01-08,False
REV022610,C003,P0129,CUST03527,"Good performance, but the price is too high.",4.0,2023-01-08,True
REV007458,C006,P0292,CUST03977,The product is okay and works as expected.,3.0,2023-01-08,False
REV018591,C002,P0084,CUST03484,Excellent value for the price.,4.0,2023-01-08,True
REV038517,C002,P0068,CUST05087,It performs reasonably well.,3.0,2023-01-08,True
REV049730,C002,P0055,CUST04890,The design is excellent but the battery life is poor.,2.0,2023-01-08,False
REV018347,C008,P0365,CUST05598,"Good performance, but the price is too high.",2.0,2023-01-08,True
REV028810,C009,P0405,CUST05300,I am very satisfied with the performance.,5.0,2023-01-08,True
REV042901,C005,P0209,CUST09964,The product works perfectly and looks premium.,5.0,2023-01-08,False
REV040359,C007,P0301,CUST03920,I am very satisfied with the performance.,5.0,2023-01-08,False
REV021331,C005,P0228,CUST09808,"Nothing special, but it gets the job done.",3.0,2023-01-08,True
REV048738,C005,P0208,CUST07238,I am very satisfied with the performance.,4.0,2023-01-08,True
REV048823,C010,P0487,CUST09054,The design is attractive and the product feels durable.,4.0,2023-01-08,False
REV045788,C003,P0105,CUST03399,The battery life is disappointing.,1.0,2023-01-08,True
REV045823,C010,P0487,CUST09178,I really like this product. The design is excellent.,5.0,2023-01-08,False
REV004874,C002,P0059,CUST05508,The product is uncomfortable after long use.,2.0,2023-01-08,True
REV012347,C004,P0187,CUST01404,The product feels too expensive for its quality.,2.0,2023-01-08,True
REV030667,C009,P0442,CUST04129,I really like this product. The design is excellent.,4.0,2023-01-08,False
REV016735,C002,P0083,CUST07164,The product works perfectly and looks premium.,5.0,2023-01-08,True
REV030365,C002,P0051,CUST04842,The quality could be much better.,2.0,2023-01-08,True
REV029058,C003,P0114,CUST08240,I like the features but the battery could last longer.,4.0,2023-01-08,False
REV031894,C001,P0047,CUST08072,The product is uncomfortable after long use.,2.0,2023-01-08,False
REV029151,C004,P0188,CUST09912,It performs reasonably well.,3.0,2023-01-08,True
REV015314,C006,P0261,CUST07692,I like the features but the battery could last longer.,4.0,2023-01-08,True
REV045465,C002,P0071,CUST08724,The design is attractive and the product feels durable.,5.0,2023-01-08,False
REV008570,C004,P0172,CUST02274,The design is attractive and the product feels durable.,4.0,2023-01-08,False
REV029517,C006,P0277,CUST01284,I am very satisfied with the performance.,4.0,2023-01-08,True
REV015956,C008,P0385,CUST08389,Excellent value for the price.,5.0,2023-01-08,False
REV011083,C004,P0186,CUST07429,The design is excellent but the battery life is poor.,2.0,2023-01-08,False
REV020116,C004,P0161,CUST02062,I like the features but the battery could last longer.,4.0,2023-01-08,True
REV035322,C007,P0307,CUST08725,It performs reasonably well.,3.0,2023-01-08,True
REV048783,C002,P0051,CUST02720,The performance is not as good as expected.,2.0,2023-01-08,False
REV003964,C003,P0124,CUST04359,The battery life is disappointing.,2.0,2023-01-08,True
REV041596,C003,P0145,CUST05299,The quality is acceptable for the price.,3.0,2023-01-08,True
REV004627,C010,P0466,CUST05426,Very good quality and easy to use.,4.0,2023-01-08,True
REV032281,C002,P0099,CUST08678,The product works perfectly and looks premium.,5.0,2023-01-08,True
REV009817,C007,P0335,CUST03645,I experienced several problems while using it.,2.0,2023-01-08,True
REV026443,C007,P0328,CUST02042,"The quality is good, although the software needs improvement.",2.0,2023-01-08,False
REV039422,C005,P0219,CUST08050,Very good quality and easy to use.,5.0,2023-01-08,False
REV039994,C002,P0054,CUST08525,Very good quality and easy to use.,4.0,2023-01-08,False
REV044722,C001,P0045,CUST06630,I experienced several problems while using it.,2.0,2023-01-08,True
REV003990,C006,P0292,CUST08402,The product feels too expensive for its quality.,1.0,2023-01-08,False
REV018232,C006,P0280,CUST04281,The design is attractive and the product feels durable.,5.0,2023-01-08,True
REV026657,C007,P0319,CUST03679,I really like this product. The design is excellent.,4.0,2023-01-09,True
REV040242,C010,P0455,CUST03859,The design is excellent but the battery life is poor.,3.0,2023-01-09,True
REV044780,C005,P0219,CUST09468,The battery life is disappointing.,1.0,2023-01-09,False
REV039100,C001,P0041,CUST05153,"The quality is good, although the software needs improvement.",3.0,2023-01-09,False
REV026778,C006,P0289,CUST07501,The product looks great but it could be more comfortable.,3.0,2023-01-09,True
REV035737,C007,P0310,CUST00622,The product works perfectly and looks premium.,4.0,2023-01-09,True
REV000655,C007,P0304,CUST03894,"Good performance, but the price is too high.",3.0,2023-01-09,True
REV001122,C002,P0074,CUST05091,"Good performance, but the price is too high.",4.0,2023-01-09,True
REV021093,C001,P0005,CUST03513,Very good quality and easy to use.,5.0,2023-01-09,True
REV028633,C005,P0212,CUST00053,I am very satisfied with the performance.,5.0,2023-01-09,False
REV041159,C007,P0350,CUST06988,I really like this product. The design is excellent.,5.0,2023-01-09,True
REV009438,C006,P0290,CUST03773,I am very satisfied with the performance.,5.0,2023-01-09,True
REV042455,C006,P0258,CUST08549,I like the features but the battery could last longer.,4.0,2023-01-09,True
REV042636,C001,P0044,CUST01736,The product works perfectly and looks premium.,4.0,2023-01-09,True
REV027733,C002,P0088,CUST08587,The product works perfectly and looks premium.,4.0,2023-01-09,True
REV000610,C006,P0262,CUST09342,The product is okay and works as expected.,3.0,2023-01-09,True
REV019413,C002,P0093,CUST08585,The product works perfectly and looks premium.,5.0,2023-01-09,True
REV026834,C005,P0237,CUST00222,Very good quality and easy to use.,4.0,2023-01-09,True
REV044111,C006,P0293,CUST07529,The product feels too expensive for its quality.,2.0,2023-01-09,True
REV037548,C007,P0349,CUST05589,Very good quality and easy to use.,4.0,2023-01-09,True
REV022088,C003,P0126,CUST01318,"Good performance, but the price is too high.",3.0,2023-01-09,True
REV044209,C007,P0316,CUST08508,Excellent value for the price.,5.0,2023-01-09,True
REV000935,C007,P0336,CUST09554,The product is uncomfortable after long use.,1.0,2023-01-09,True
REV024778,C008,P0391,CUST08387,Very good quality and easy to use.,5.0,2023-01-09,True
REV022857,C009,P0426,CUST06663,The product works perfectly and looks premium.,5.0,2023-01-09,True
REV026470,C008,P0361,CUST03516,The battery life is disappointing.,1.0,2023-01-09,True
REV049595,C005,P0203,CUST09334,"Good performance, but the price is too high.",2.0,2023-01-09,False
REV015985,C007,P0342,CUST05366,The quality is acceptable for the price.,3.0,2023-01-09,True
REV024711,C001,P0043,CUST09630,The design is attractive and the product feels durable.,5.0,2023-01-09,True
REV017089,C002,P0074,CUST02092,The product works perfectly and looks premium.,4.0,2023-01-09,True
REV034889,C001,P0003,CUST02358,The design is attractive and the product feels durable.,5.0,2023-01-09,True
REV038048,C008,P0400,CUST00982,"The quality is good, although the software needs improvement.",4.0,2023-01-09,False
REV046379,C005,P0213,CUST01114,The design is excellent but the battery life is poor.,3.0,2023-01-09,True
REV049052,C010,P0487,CUST08267,The quality is acceptable for the price.,3.0,2023-01-09,True
REV034425,C002,P0098,CUST06203,It performs reasonably well.,3.0,2023-01-09,True
REV037170,C009,P0446,CUST03532,The product works perfectly and looks premium.,4.0,2023-01-09,True
REV044079,C002,P0077,CUST08845,Excellent value for the price.,4.0,2023-01-09,True
REV001701,C007,P0323,CUST01600,I experienced several problems while using it.,1.0,2023-01-09,False
REV038393,C005,P0203,CUST04196,"Nothing special, but it gets the job done.",3.0,2023-01-09,True
REV006628,C003,P0101,CUST07794,The product works perfectly and looks premium.,5.0,2023-01-09,True
REV043695,C009,P0426,CUST00010,The design is attractive and the product feels durable.,5.0,2023-01-09,True
REV005014,C005,P0242,CUST07750,"The quality is good, although the software needs improvement.",3.0,2023-01-09,True
REV012803,C003,P0102,CUST00822,The battery life is disappointing.,1.0,2023-01-09,True
REV005005,C008,P0391,CUST09686,The product works perfectly and looks premium.,4.0,2023-01-09,False
REV046794,C008,P0377,CUST07052,It performs reasonably well.,3.0,2023-01-09,True
REV032028,C001,P0047,CUST06729,The product is uncomfortable after long use.,1.0,2023-01-09,True
REV030449,C003,P0131,CUST09062,The product is uncomfortable after long use.,1.0,2023-01-09,True
REV005131,C007,P0339,CUST01031,I am very satisfied with the performance.,4.0,2023-01-09,False
REV013473,C006,P0294,CUST00957,Excellent value for the price.,5.0,2023-01-09,True
REV004802,C001,P0020,CUST05217,The product is okay and works as expected.,3.0,2023-01-09,False
REV038687,C001,P0009,CUST00274,"Nothing special, but it gets the job done.",3.0,2023-01-09,True
REV004397,C008,P0358,CUST08997,The product looks great but it could be more comfortable.,2.0,2023-01-09,True
REV042224,C009,P0443,CUST01472,The design is attractive and the product feels durable.,5.0,2023-01-09,True
REV030548,C003,P0122,CUST04345,I really like this product. The design is excellent.,4.0,2023-01-09,True
REV017879,C003,P0131,CUST09988,The design is excellent but the battery life is poor.,4.0,2023-01-09,True
REV025733,C007,P0331,CUST02807,Very good quality and easy to use.,4.0,2023-01-10,True
REV008353,C004,P0193,CUST00458,"Good performance, but the price is too high.",3.0,2023-01-10,True
REV041647,C001,P0018,CUST03619,The design is excellent but the battery life is poor.,2.0,2023-01-10,True
REV048978,C008,P0398,CUST02966,The design is attractive and the product feels durable.,4.0,2023-01-10,True
REV039380,C008,P0375,CUST02544,The product is okay and works as expected.,3.0,2023-01-10,True
REV026735,C007,P0340,CUST08896,The product is okay and works as expected.,3.0,2023-01-10,True
REV043420,C008,P0370,CUST09657,I am very satisfied with the performance.,4.0,2023-01-10,True
REV006472,C007,P0332,CUST01742,The product feels too expensive for its quality.,1.0,2023-01-10,False
REV022973,C010,P0475,CUST04622,The quality is acceptable for the price.,3.0,2023-01-10,True
REV035402,C007,P0348,CUST05485,The product works perfectly and looks premium.,4.0,2023-01-10,True
REV047625,C010,P0467,CUST09290,"Good performance, but the price is too high.",3.0,2023-01-10,True
REV028124,C005,P0224,CUST02164,I am very satisfied with the performance.,4.0,2023-01-10,True
REV025859,C002,P0099,CUST06173,"Good performance, but the price is too high.",4.0,2023-01-10,True
REV036927,C006,P0270,CUST00056,Overall it is a decent product.,3.0,2023-01-10,True
REV025976,C008,P0388,CUST09298,The design is excellent but the battery life is poor.,2.0,2023-01-10,True
REV043878,C008,P0354,CUST04269,The product looks great but it could be more comfortable.,2.0,2023-01-10,True
REV048814,C001,P0016,CUST06101,The product works perfectly and looks premium.,4.0,2023-01-10,True
REV045804,C002,P0054,CUST08358,The performance is not as good as expected.,2.0,2023-01-10,True
REV045821,C010,P0499,CUST07855,Very good quality and easy to use.,4.0,2023-01-10,False
REV006568,C003,P0133,CUST06322,I am very satisfied with the performance.,5.0,2023-01-10,True
REV029597,C001,P0031,CUST05065,I am very satisfied with the performance.,4.0,2023-01-10,True
REV026439,C009,P0415,CUST00451,Very good quality and easy to use.,5.0,2023-01-10,True
REV014932,C010,P0457,CUST09807,Excellent value for the price.,4.0,2023-01-10,True
REV047815,C003,P0131,CUST08382,The product feels too expensive for its quality.,2.0,2023-01-10,True
REV017644,C003,P0147,CUST02994,The design is attractive and the product feels durable.,4.0,2023-01-10,False
REV047791,C004,P0167,CUST04793,I really like this product. The design is excellent.,4.0,2023-01-10,True
REV002256,C009,P0439,CUST05181,I really like this product. The design is excellent.,4.0,2023-01-10,True
REV010160,C002,P0095,CUST06403,I am very satisfied with the performance.,4.0,2023-01-10,False
REV038961,C007,P0321,CUST06392,I like the features but the battery could last longer.,4.0,2023-01-10,True
REV037282,C006,P0257,CUST04541,I am very satisfied with the performance.,5.0,2023-01-10,True
REV014258,C001,P0001,CUST01998,"Good performance, but the price is too high.",3.0,2023-01-10,True
REV005362,C001,P0043,CUST08621,I am very satisfied with the performance.,5.0,2023-01-10,True
REV042001,C007,P0308,CUST02637,I really like this product. The design is excellent.,4.0,2023-01-10,True
REV014411,C002,P0053,CUST00799,Excellent value for the price.,5.0,2023-01-10,True
REV027947,C009,P0436,CUST09510,The product looks great but it could be more comfortable.,3.0,2023-01-10,True
REV046938,C001,P0044,CUST04472,The quality could be much better.,2.0,2023-01-10,True
REV044237,C009,P0444,CUST00721,"Good performance, but the price is too high.",3.0,2023-01-10,True
REV027970,C006,P0281,CUST09033,"Nothing special, but it gets the job done.",3.0,2023-01-10,True
REV034559,C007,P0332,CUST02162,"Nothing special, but it gets the job done.",3.0,2023-01-10,True
REV041986,C008,P0355,CUST09030,I like the features but the battery could last longer.,4.0,2023-01-10,False
REV049353,C005,P0233,CUST04760,The product looks great but it could be more comfortable.,3.0,2023-01-10,False
REV011550,C003,P0117,CUST03503,Excellent value for the price.,4.0,2023-01-10,True
REV008941,C007,P0323,CUST03850,I really like this product. The design is excellent.,5.0,2023-01-10,True
REV031767,C002,P0099,CUST09626,The product works perfectly and looks premium.,5.0,2023-01-10,True
REV047247,C001,P0045,CUST02158,The quality is acceptable for the price.,3.0,2023-01-10,True
REV048644,C002,P0058,CUST04156,The quality is acceptable for the price.,3.0,2023-01-10,True
REV041013,C004,P0193,CUST05603,I like the features but the battery could last longer.,3.0,2023-01-10,True
REV013644,C001,P0020,CUST02890,The design is attractive and the product feels durable.,4.0,2023-01-10,True
REV028011,C004,P0160,CUST06030,I really like this product. The design is excellent.,5.0,2023-01-11,True
REV002026,C005,P0238,CUST07263,The quality is acceptable for the price.,3.0,2023-01-11,False
REV008675,C006,P0253,CUST06708,The design is attractive and the product feels durable.,4.0,2023-01-11,True
REV041975,C006,P0294,CUST06056,The product feels too expensive for its quality.,1.0,2023-01-11,False
REV047181,C001,P0020,CUST05416,The performance is not as good as expected.,1.0,2023-01-11,False
